time,code
00:00:00,NA
00:00:17,AD
00:00:24,LT
00:05:36,LQ
00:05:40,LT
00:17:57,LQ
00:18:01,SR
00:18:02,LR
00:18:08,LT
00:31:15,LQ
00:31:16,SR
00:31:17,LR
00:31:24,LT
00:35:53,LQ
00:36:02,LT
00:52:15,AD
00:52:17,END
