time,code
00:00:00,LT
00:01:17,AD
00:02:37,LT
00:03:52,LQ
00:03:54,LT
00:14:46,LQ
00:14:54,LT
00:15:18,SQ
00:15:37,LR
00:15:41,SR
00:15:45,LR
00:16:00,LT
00:19:02,LQ
00:19:11,SR
00:19:12,LR
00:19:13,LT
00:20:59,AD
00:21:23,LT
00:28:00,LQ
00:28:02,LT
00:29:20,LQ
00:29:21,LT
00:29:23,LQ
00:29:29,LT
00:29:35,SD
00:29:55,LT
00:32:16,LQ
00:32:25,LT
00:49:34,END
